6.749383807182312012e-01 1.595133304595947266e+00 -1.618453115224838257e-01 -2.271279096603393555e+00 -1.984045058488845825e-01
-3.700837135314941406e+00 3.181614875793457031e+00 1.425358176231384277e+00 -8.707587122917175293e-01 -1.073837041854858398e+00
-1.085557222366333008e+00 -9.850826859474182129e-02 2.066853761672973633e+00 -2.177364587783813477e+00 5.772804021835327148e-01
8.424518108367919922e-01 -3.654232025146484375e-01 9.133175611495971680e-01 -8.074705600738525391e-01 1.468061059713363647e-01
-1.682796359062194824e+00 3.368866741657257080e-01 2.336986780166625977e+00 -1.050947070121765137e+00 3.628892898559570312e-01
