4.671814671814671915e-01,8.880308880308880604e-02,1.235521235521235550e-01,8.880308880308880604e-02,1.544401544401544368e-01
6.949806949806950351e-01,1.119691119691119674e-01,5.791505791505791728e-02,8.494208494208493887e-02,2.316602316602316483e-02
6.254826254826254539e-01,7.722007722007721842e-02,1.853281853281853186e-01,1.544401544401544438e-02,5.019305019305018989e-02
3.783783783783783994e-01,2.046332046332046406e-01,1.583011583011582901e-01,1.660231660231660245e-01,3.088803088803088875e-02
2.779922779922779918e-01,2.355212355212355224e-01,2.316602316602316483e-02,1.428571428571428492e-01,6.563706563706563080e-02
5.521235521235521304e-01,9.652509652509652649e-02,1.042471042471042469e-01,1.119691119691119674e-01,4.247104247104246944e-02
3.976833976833976658e-01,1.351351351351351426e-01,8.108108108108108558e-02,1.158301158301158346e-01,1.428571428571428492e-01
5.791505791505791034e-01,1.351351351351351426e-01,1.235521235521235550e-01,3.474903474903474898e-02,5.405405405405405705e-02
5.598455598455598370e-01,1.428571428571428492e-01,4.247104247104246944e-02,1.235521235521235550e-01,5.791505791505791728e-02
3.745173745173744906e-01,1.351351351351351426e-01,2.316602316602316691e-01,2.702702702702702853e-02,1.467181467181467303e-01
4.903474903474903668e-01,8.494208494208493887e-02,1.351351351351351426e-01,8.108108108108108558e-02,1.235521235521235550e-01
7.104247104247104483e-01,1.042471042471042469e-01,4.247104247104246944e-02,3.861003861003860921e-02,6.177606177606177751e-02
4.092664092664092812e-01,2.277992277992277881e-01,8.880308880308880604e-02,1.660231660231660245e-01,6.949806949806949796e-02
4.633204633204633383e-01,2.162162162162162282e-01,1.583011583011582901e-01,8.880308880308880604e-02,3.088803088803088875e-02
3.127413127413127270e-01,1.312741312741312616e-01,1.969111969111969063e-01,1.119691119691119674e-01,1.389961389961389959e-01
7.451737451737451279e-01,5.405405405405405705e-02,8.494208494208493887e-02,2.316602316602316483e-02,6.563706563706563080e-02
4.980694980694980734e-01,1.158301158301158346e-01,1.003861003861003798e-01,1.158301158301158346e-01,6.949806949806949796e-02
5.173745173745173398e-01,5.405405405405405705e-02,1.930501930501930530e-01,4.247104247104246944e-02,1.621621621621621712e-01
3.513513513513513709e-01,1.312741312741312616e-01,1.930501930501930530e-01,8.880308880308880604e-02,1.158301158301158346e-01
4.169884169884169878e-01,1.891891891891891997e-01,1.351351351351351426e-01,7.335907335907336513e-02,1.003861003861003798e-01
5.444015444015444238e-01,1.467181467181467303e-01,1.196911196911196879e-01,8.494208494208493887e-02,6.177606177606177751e-02
6.177606177606177473e-01,3.474903474903474898e-02,8.108108108108108558e-02,3.474903474903474898e-02,1.505791505791505835e-01
5.250965250965250464e-01,1.660231660231660245e-01,4.247104247104246944e-02,1.428571428571428492e-01,6.949806949806949796e-02
5.559845559845559837e-01,1.814671814671814654e-01,3.861003861003860921e-02,1.274131274131274083e-01,5.019305019305018989e-02
5.250965250965250464e-01,1.621621621621621712e-01,8.494208494208493887e-02,1.274131274131274083e-01,6.177606177606177751e-02
4.864864864864865135e-01,6.177606177606177751e-02,1.119691119691119674e-01,1.351351351351351426e-01,8.880308880308880604e-02
4.054054054054054279e-01,1.158301158301158346e-01,2.007722007722007596e-01,5.791505791505791728e-02,1.776061776061776121e-01
6.563706563706563912e-01,2.702702702702702853e-02,1.698841698841698777e-01,3.861003861003860921e-02,9.652509652509652649e-02
5.714285714285713969e-01,8.494208494208493887e-02,1.119691119691119674e-01,6.563706563706563080e-02,6.563706563706563080e-02
4.054054054054054279e-01,5.791505791505791728e-02,3.745173745173744906e-01,6.563706563706563080e-02,4.247104247104246944e-02
5.212355212355211931e-01,1.544401544401544368e-01,1.505791505791505835e-01,4.633204633204632966e-02,5.019305019305018989e-02
5.366795366795367173e-01,1.544401544401544368e-01,1.042471042471042469e-01,8.494208494208493887e-02,2.702702702702702853e-02
6.563706563706563912e-01,3.088803088803088875e-02,1.737451737451737588e-01,5.791505791505791728e-02,5.019305019305018989e-02
3.590733590733590774e-01,1.930501930501930530e-01,1.660231660231660245e-01,1.274131274131274083e-01,7.335907335907336513e-02
5.945945945945946276e-01,1.003861003861003798e-01,6.177606177606177751e-02,5.405405405405405705e-02,1.544401544401544368e-01
3.899613899613899592e-01,1.505791505791505835e-01,7.722007722007721842e-02,1.505791505791505835e-01,6.949806949806949796e-02
