6.525096525096525379e-01,1.274131274131274083e-01,6.949806949806949796e-02,5.791505791505791728e-02,5.019305019305018989e-02
6.177606177606177473e-01,1.312741312741312616e-01,3.474903474903474898e-02,1.119691119691119674e-01,1.930501930501930460e-02
4.864864864864865135e-01,7.722007722007721842e-02,1.969111969111969063e-01,6.949806949806949796e-02,1.389961389961389959e-01
4.594594594594594850e-01,9.652509652509652649e-02,2.007722007722007596e-01,4.247104247104246944e-02,1.737451737451737588e-01
6.216216216216216006e-01,1.274131274131274083e-01,3.474903474903474898e-02,1.042471042471042469e-01,5.791505791505791728e-02
4.401544401544401630e-01,1.467181467181467303e-01,2.316602316602316483e-02,2.972972972972973138e-01,3.088803088803088875e-02
6.640926640926640978e-01,6.177606177606177751e-02,1.081081081081081141e-01,4.247104247104246944e-02,6.949806949806949796e-02
5.675675675675675436e-01,1.003861003861003798e-01,1.274131274131274083e-01,6.949806949806949796e-02,5.019305019305018989e-02
4.826254826254826047e-01,2.162162162162162282e-01,6.563706563706563080e-02,2.007722007722007596e-01,3.088803088803088875e-02
4.749034749034748981e-01,2.316602316602316691e-01,9.652509652509652649e-02,1.428571428571428492e-01,3.474903474903474898e-02
6.949806949806950351e-01,2.702702702702702853e-02,1.235521235521235550e-01,2.702702702702702853e-02,1.081081081081081141e-01
5.019305019305019266e-01,1.235521235521235550e-01,1.196911196911196879e-01,1.081081081081081141e-01,6.177606177606177751e-02
5.637065637065636903e-01,1.235521235521235550e-01,0.000000000000000000e+00,1.853281853281853186e-01,7.722007722007722189e-03
5.675675675675675436e-01,1.158301158301158346e-01,6.949806949806949796e-02,1.930501930501930460e-02,9.266409266409265932e-02
4.903474903474903668e-01,2.471042471042471100e-01,3.861003861003861094e-03,1.660231660231660245e-01,1.544401544401544438e-02
4.787644787644787514e-01,1.621621621621621712e-01,4.247104247104246944e-02,1.969111969111969063e-01,7.335907335907336513e-02
4.903474903474903668e-01,2.046332046332046406e-01,4.633204633204632966e-02,1.312741312741312616e-01,5.405405405405405705e-02
5.598455598455598370e-01,1.737451737451737588e-01,5.019305019305018989e-02,4.247104247104246944e-02,6.949806949806949796e-02
6.447876447876448314e-01,8.108108108108108558e-02,5.019305019305018989e-02,1.467181467181467303e-01,2.316602316602316483e-02
4.749034749034748981e-01,2.355212355212355224e-01,3.474903474903474898e-02,1.698841698841698777e-01,5.405405405405405705e-02
4.749034749034748981e-01,1.621621621621621712e-01,3.088803088803088875e-02,2.355212355212355224e-01,3.861003861003861094e-03
5.366795366795367173e-01,8.494208494208493887e-02,1.312741312741312616e-01,1.235521235521235550e-01,9.266409266409265932e-02
5.752895752895752501e-01,3.088803088803088875e-02,1.428571428571428492e-01,3.861003861003860921e-02,1.698841698841698777e-01
6.023166023166023342e-01,1.235521235521235550e-01,3.861003861003860921e-02,1.467181467181467303e-01,4.633204633204632966e-02
6.332046332046331605e-01,4.633204633204632966e-02,1.081081081081081141e-01,4.633204633204632966e-02,8.494208494208493887e-02
6.254826254826254539e-01,8.880308880308880604e-02,8.494208494208493887e-02,6.949806949806949796e-02,6.949806949806949796e-02
6.293436293436293072e-01,8.880308880308880604e-02,1.003861003861003798e-01,4.247104247104246944e-02,6.177606177606177751e-02
7.142857142857143016e-01,4.247104247104246944e-02,1.312741312741312616e-01,3.474903474903474898e-02,5.791505791505791728e-02
4.285714285714285476e-01,6.563706563706563080e-02,1.505791505791505835e-01,1.467181467181467303e-01,1.621621621621621712e-01
